 4117; IPTV SMART TV BOX  X92 / X96MAX / X98 PRO ! Huayu ! (=4104, 4112) (01FE);1,35;Є
 4120; IPTV для серий  H96;1,80;Є
;044 Батарейки;;
 4407; Батарейки R03-4 TESLER (ZINC Carbon) SIZE  AAA 4 штуки ( упаковка 60 шт.) качество оличное;0,10;НЕМАЄ
 4408; Батарейки R06-4 TESLER (ZINC Carbon) SIZE  AA 4 штуки ( упаковка 60 шт.) качество отличное;0,10;Є
 4409; Батарейки TESLER (alkaline)  AAA 4 штуки ( упаковка 48 шт.);0,20;Є
 4410; Батарейки TESLER (alkaline)  AAA 2 штуки блистер;0,20;Є
 4411; Батарейки TESLER (alkaline)  AA 4 штуки ( упаковка 48 шт).;0,20;Є
 4412; Батарейки TESLER (alkaline)  AA 2 штуки блистер;0,20;Є
;049 Пульты указки (Air Mouse);;
 4908; Air Mouse Q9 SMART TV, STB, PC Air Mouse & Keyboard;7,70;Є
 4909; Air Mouse MX-3 ( Гироскоп+клавиатура)  SMART TV, STB, PC Air Mouse & Keyboard;7,00;Є
 4911; Air Mouse G20S голос+гироскоп)  2.4G Fidelity Voice Input;8,10;НЕМАЄ
 4912; Air Mouse G10S (голос+гироскоп)  2.4G Fidelity Voice Input;5,90;Є
 4913; Air Mouse G40S (голос+гироскоп)  2.4G Fidelity Voice Input;10,30;Є
 4916; Air Mouse G10BTS Bluetooth с голосовым управлением и инфракрасным пультом;8,65;Є
 4918; Air Mouse G20BTS Bluetooth с голосовым управлением и инфракрасным пультом;8,95;МАЛО
 4919; Air Mouse TL05 голос+гироскоп)  2.4G Fidelity Voice Input корпус KIVI RC20;10,00;Є
;050 Антенны;;
 5017; Антенна внешняя T2 ENERGY 0,7м 10 эл.+8 (Алюминий);9,45;НЕМАЄ
 5026; Антенна DVB-T2  A-11 Алюм (5-9 дб) 0.56м;5,15;МАЛО
;051 2270;;
 0513323; Realme RMV2003, RMV2004;1,20;НЕМАЄ
;101 Разные / Шнуры, кабеля и т.д;;
 10003; Кабель  шт.HDMI-шт.HDMI  0.8м;0,85;НЕМАЄ
 10004; Кабель  шт.HDMI-шт.HDMI  1.0м;1,00;НЕМАЄ
 10005; Кабель  шт.HDMI-шт.HDMI  1.2м;1,20;НЕМАЄ
 10006; Cплиттер  на 2   5-2400 МНz  с проходом питания (VK11029H);1,20;НЕМАЄ
 10007; Cплиттер  на 3   5-2400 МНz  с проходом питания (VK11030);1,25;Є
 10008; Cплиттер  на 4   5-2400 МНz  с проходом питания (VK11031);1,35;НЕМАЄ
 10017; Переходник  штекер 'F'-гнездо TV (VK20112);0,16;МАЛО
 10027; Шнур шт. 3.5ст. - шт. 3.5ст. 2.5 м   білий   gold;0,85;НЕМАЄ
;103 Блоки питания;;
 10301; Блок питания U=5 V I=2 А раз. 2,1 х 5,5 мм;2,10;НЕМАЄ
 10302; Блок питания U=5 V I=2 А раз. 2,5 х 5,5 мм x 9 мм;1,80;Є
 10303; Блок питания U=6 V I=1 А раз. 2,5 х 5,5 мм;2,10;НЕМАЄ
 10304; Блок питания U=6 V I=2 А раз. 2,5 х 5,5 мм;2,20;НЕМАЄ
 10305; Блок питания U=9 V I=1 А раз. 2,1 х 5,5 мм;1,80;НЕМАЄ
 10306; Блок питания U=9 V I=1 А раз. 2,5 х 5,5 мм;2,10;НЕМАЄ
 10307; Блок питания U=12 V I=1 А 1,2 м  раз. 2,5 х 5,5 мм штекер TR2012 T2;2,10;НЕМАЄ
 10308; Блок питания U=9 V I=2 А раз. 2,5 х 5,5 мм;2,35;НЕМАЄ
 10316; Блок питания U=5 V I=2 А раз. 1,7 х 4,0 мм;1,80;МАЛО
 10317; Блок питания U=6 V I=2 А раз. 1,7 х 4,0 мм;1,85;МАЛО
 10318; Блок питания U=9 V I=1 А раз. 1,7 х 4,0 мм;2,05;НЕМАЄ
 10319;" Блок питания U=9 V; I=2 А; раз. 1,7 х 4,0 мм";2,10;НЕМАЄ
 10320; Блок питания U=5 V I=3 А раз. 2,5 х 5,5 мм;2,80;НЕМАЄ
 10321; Блок питания U=6 V I=1 А раз. 1,7 х 4,0 мм;1,90;НЕМАЄ
 10322; Блок питания U=6 V I=1 А раз. 2,1 х 5,5 мм;1,95;МАЛО
 10324; Блок питания U=12 V I=1 А раз. 2,1 х 5,5 мм;2,10;НЕМАЄ
 10325; Блок питания U=12 V I=3A  1.2м  5.5*2.5 мм+ AC CABLE;4,55;НЕМАЄ
 10326; Блок питания U=12 V I=5 A  1.2м  5.5*2.5 мм+ AC CABLE;5,30;НЕМАЄ
 10327; Блок питания U=12 V I=10A  1.2м  5.5*2.5 мм+ AC CABLE;10,80;МАЛО
 10328; Блок питания U=5 V I=1 A  USB;1,75;НЕМАЄ
 10329; Блок питания U=3.3 V I=2 А раз. 1.7 х 4,0 мм;1,95;МАЛО
 10330; Блок питания U=9 V I=2 А раз. 2,5 х 5,5 мм;2,45;НЕМАЄ
 10331; Блок питания U=9 V I=2 А раз. 0.7 х 2,5 мм;2,45;НЕМАЄ
 10332; Блок питания U=9 V I=3 А раз. 1,35 х 3,5 мм;2,55;НЕМАЄ
 10333; Блок питания U=12 V I=2 А раз. 2,1 х 5,5 мм;2,55;НЕМАЄ
 10334; Блок питания U=12 V I=2 А раз. 5,5 х 2,5 мм;2,55;НЕМАЄ
 10335; Блок питания U=12 V I=2 А раз. 0,7 х 2,5 мм;2,45;НЕМАЄ
 10336; Блок питания U=12 V I=2,5 А раз. 2,5 х 5,5 мм;3,80;НЕМАЄ
 10337; Блок питания U=5 V I=1,5 А раз. 2,5 х 5,5 мм x 9mm;2,10;НЕМАЄ
 10338; Блок питания U=5 V I=2 А раз. 2,5 х 0,7 мм + FILT 1.2 М;2,00;НЕМАЄ
 10339; Блок питания U=5 V I=2 А раз. 1,35 х 3,5 мм + FILT 1.2 М;1,80;НЕМАЄ
 10340; Блок питания U=5 V I=3 А раз. 2,5 х 0,7 мм;2,40;НЕМАЄ
 10341; Блок питания U=5 V I=3 А раз. 1,35 х 3,35 мм;2,70;НЕМАЄ
 10342; Блок питания U=12 V I=2 А раз. 1,7 х 4,0 мм;2,40;НЕМАЄ
 10343;" Блок питания U=6 V; I=1 А; раз. 2,5 х 5,5 мм (без бренда)";1,75;НЕМАЄ
 10344; Блок питания U=9 V I=2 А раз. 1,7 х 4,0 мм (без бренда);2,15;НЕМАЄ
 10345; Блок питания U=12 V I=2 А раз. 2,5 х 5,5 мм ( без бренда );2,50;НЕМАЄ
 10400; Блок питания U=5 V I=2 А раз. 2,5 х 5,5 мм ( без бренда );1,80;НЕМАЄ
 10401; Блок питания U=5 V I=2 А раз. 2,1 х 5,5 мм ( без бренда );1,80;НЕМАЄ
 10402; Блок питания U=5 V I=2 А раз. 1,35 х 3,5 мм ( без бренда );1,65;НЕМАЄ
 10403; Блок питания U=9 V I=1 А раз. 2,5 х 5,5 мм ( без бренда );1,90;Є
 10404; Блок питания U=9 V I=2 А раз. 2,5 х 5,5 мм ( без бренда );2,30;НЕМАЄ
 10405; Блок питания U=9 V I=2 А раз. 2,1 х 5,5 мм ( без бренда );2,30;НЕМАЄ
 10406; Блок питания U=12 V I=1 А раз. 2,1 х 5,5 мм ( без бренда );2,50;НЕМАЄ
 10407; Блок питания U=12 V I=2 А раз. 2,1 х 5,5 мм ( без бренда );2,50;НЕМАЄ
 10408; Блок питания U=12 V I=2 А раз. 2,5 х 5,5 мм;2,50;Є
 10409; Блок питания U=6 V I=2 А раз. 2,1 х 5,5 мм;1,85;НЕМАЄ
 10410; Блок питания U=12 V I=1 А раз. 2,5 х 5,5 мм ( без бренда );1,90;Є
 10411; Блок питания U=6 V I=1 А раз. 2,1 х 5,5 мм ( без бренда );1,95;МАЛО
 10413; AC-DC: AC:90/264V,DC:12V5A60W,5 виходів,129x98x40mm PW-12-5;5,00;МАЛО
 10414; AC-DC: AC:90/264V,DC:12V10A120W,7 виходів,159x98x42mm PW-12-10;8,50;МАЛО
 10415; AC-DC: AC:90/264V,DC:12V2A24W,5 виходів,110x78x35mm PW-12-2;3,50;МАЛО
;104 Распродажа / Прочее;;
 10401; Шнур сетевой 1,2 м (серый) 2 жильный;0,90;Є
 10402; СКВ TDC-3T-470 CATV-870 MHZ;0,70;Є
 24120; Тройник на 2 розетки под плоскую вилку и 1 розетку с заземлением.;0,50;Є
;104 Распродажа / Пульты;;
 0818; JVC RM-C348  (TV)  Huayu  ! Huayu !;0,55;НЕМАЄ
 0820; JVC RM-C439  (TV)  Huayu  ! Huayu !;0,50;НЕМАЄ
 1039; Orion RC5691, TV2188MJ  (TV)  Huayu  ! Huayu !;0,55;МАЛО
 1214; Philips RC-7953  (TV)  Huayu  ! Huayu !  (=1215);0,50;Є
 1323; SAT Samsung MF59-00242A, DSB-S300V / DSB-S300F  (SAT)  Huayu  ! Huayu !;0,50;Є
 1609; Distar DR-MN6014W, DT2016, ORSON C-2086CK  (TV)  Huayu;0,60;Є
 1673; Supra RC03-52, VR, Alpari  (TV)  Huayu  ! Huayu !;0,85;Є
 17126; Sony RM-689 (TV/VTR/MDP);0,75;МАЛО
 2236; SUPER KR-02A, ERGO, VITEK, CHINA TV NK808U (CAR);0,50;Є
 2517; Start PP1  (TV)  Huayu  ! Huayu !;1,00;Є
 2563; Konka, Digital  (TV)  Huayu  ! Huayu !;0,67;Є
 2709; Унив. RM-909 ! Huayu ! China TV;0,70;Є
 2715; Унив. RM-3335 ! Huayu !  (SAT);0,30;Є
 2734; Унив. RM-B773 ! Huayu !  (SAT);0,60;Є
 2754; Унив. RM-3319 (DVD+TV+VCD) 3 in 1;0,55;МАЛО
 2757; Унив. RM-B599 ! Huayu !  (SAT);0,50;Є
 2763; Унив. RM-164N+ ! Huayu ! China TV;0,50;Є
 2788; iHandy DVB-181;1,10;МАЛО
 2795; Унив. RM-990N+   ! Huayu ! (LCD/LED TV);0,50;Є
 2904; RC-4 фосфор  (TV)  Huayu  ! Huayu !;0,50;МАЛО
 2911; RC-4 лодочка  (TV)  Huayu  ! Huayu !;0,55;МАЛО
 30150; OSKAR 20 D 1 оригинал;2,05;МАЛО
 3126;  ALPARI LH32S81D;1,00;МАЛО
 3404; Sitronics STV-2103, Akai TV Huayu  ! Huayu !;0,50;МАЛО
 3418А; Sitronics, Telefunken (м/с 7461) (TV)  Huayu  ! Huayu !;0,60;Є
 3435; Grol 1403/ 2103, Nash  (TV);0,50;Є
 3447; Elite 55K9R корпус Start P81 (CHINA TV);0,60;Є
 3456; Bravis BR-LCD370  (TV);0,65;Є
 3805; SAT Samsung MF59-00215A /9500-RC28E /9400  (SAT)  Huayu  ! Huayu !;0,50;МАЛО
 38109; SAT Amino TZ-RC43B-48  (SAT)  Huayu  ! Huayu !;0,60;МАЛО
 38110; Унив. RM-B350 ! Huayu ! (SAT);0,35;Є
 38111; Унив. RM-B929 ! Huayu ! (SAT);0,35;Є
 3818A; SAT Golden Interstar KOR-4619C, WJ8005 Huayu  ! Huayu !;0,50;МАЛО
 3824; SAT Tricolor 5000/ 7000/ 5001/ 7300 DRE (SAT)  Huayu  ! Huayu !;0,80;Є
 3856; SAT Smart MX 04-2  (SAT)  Huayu  ! Huayu !;0,50;Є
 3875; Унив. RM-B553 ! Huayu ! (SAT) инструкция на русском языке  HQ;0,85;Є
